date of data collection: Dec 2021

,a,b,c,d,e,f
20584,-6.982620110410522,5,rainy,0,0,-4
20585,-1.7101726969747626,5,rainy,0,0,5
20586,-4.916723459070569,5,rainy,0,0,-3
20587,-10.876121348755952,5,rainy,0,0,-4
20588,-6.501276243096381,5,rainy,0,0,-3
20589,-8.532125663558727,5,rainy,1,2,2
20590,-9.224368433814737,5,rainy,1,2,5
20591,-8.931103673860521,5,rainy,0,0,-1
20592,-3.409397600979136,5,rainy,1,2,3
20593,-4.072994906560792,5,rainy,1,2,5
20594,-0.15168134584458692,5,rainy,0,0,4
20595,-7.977383700229105,5,rainy,1,2,-4
20596,-7.9810489996259895,5,rainy,0,1,2
20597,-6.0527772538930105,5,rainy,0,1,-3
20598,0.08714203190847125,5,rainy,1,2,5
20599,-10.287311926071371,5,rainy,0,1,-4
20600,-5.901540184975592,5,rainy,1,2,-5
20601,-1.9000490860698804,5,rainy,0,0,-3
20602,-5.955636125517061,5,rainy,1,2,-1
20603,-10.280072748220483,5,rainy,1,2,-3
20604,-7.348623530139771,5,rainy,1,2,-5
20605,-1.4069848334215207,5,rainy,0,0,5
20606,-6.571519783338363,5,rainy,1,1,0
20607,-10.02153771671293,5,rainy,0,0,-1
20608,-5.4032855376292055,5,rainy,1,2,2
20609,-6.083474612390978,5,rainy,0,1,4
20610,-4.564037860961214,5,rainy,0,0,-1
20611,-3.398061046670552,5,rainy,1,2,4
20612,-4.524888165503183,5,rainy,1,2,-1
20613,-5.2369663844750995,5,rainy,1,1,1
20614,-10.80514017311581,5,rainy,0,0,-3
20615,-7.355329697681173,5,rainy,1,2,3
20616,-3.448054797209042,5,rainy,1,2,5
20617,-7.98345367780352,5,rainy,1,1,-1
20618,-7.721159400612054,5,rainy,1,2,-4
20619,-7.990321710790083,5,rainy,1,2,2
20620,-7.371145601253807,5,rainy,2,2,-5
20621,-3.8029772540281788,5,rainy,1,2,1
20622,-6.590214130937698,5,rainy,1,1,4
20623,-9.543571629451575,5,rainy,1,1,-1
20624,-7.970531687842537,5,rainy,0,1,0
20625,-3.2225489756788757,5,rainy,1,2,3
20626,-1.1249855554478354,5,rainy,0,0,-2
20627,-5.870469072364007,5,rainy,1,1,-4
20628,-2.998351110815949,5,rainy,1,1,2
20629,-2.2954416719323074,5,rainy,1,2,-3
20630,-9.488564505843286,5,rainy,1,1,-3
20631,-7.956933306886317,5,rainy,0,0,1
20632,-3.8167033207993715,5,rainy,0,1,3
20633,-3.543359771465804,5,rainy,1,1,3
20634,-4.00741034590341,5,rainy,1,2,0
20635,-10.522781554527421,5,rainy,0,0,-4
20636,-6.337622148919964,5,rainy,1,2,4
20637,-7.656190175922243,5,rainy,0,0,-3
20638,-7.737519507999703,5,rainy,0,0,-4
20639,-5.800994890467136,5,rainy,1,2,-1
20640,-3.293999938716843,5,rainy,1,1,-2
20641,-7.417907128442516,5,rainy,0,0,5
20642,-3.4858231023479305,5,rainy,0,0,-2
20643,-12.012130475265998,5,rainy,0,0,4
20644,-1.503527978657567,5,rainy,1,2,-3
20645,-6.607440580700466,5,rainy,0,0,-3
20646,-3.71922504133011,5,rainy,1,1,2
20647,-8.475481741291096,5,rainy,2,2,1
20648,-5.827738699149521,5,rainy,1,2,3
20649,-7.339026731701695,5,rainy,0,0,5
20650,-5.048656835888807,5,rainy,0,1,-2
20651,-7.242280092808971,5,rainy,1,2,-4
20652,-8.052759276570134,5,rainy,0,1,0
20653,-5.840297722804984,5,rainy,1,1,1
20654,-2.60035004168816,5,rainy,1,1,0
20655,-6.20122024048859,5,rainy,1,1,-4
20656,-7.581622554608035,5,rainy,0,0,3
20657,-6.442474543734385,5,rainy,1,1,3
20658,-4.30641567337037,5,rainy,1,2,0
20659,-8.211966051435285,5,rainy,0,0,1
20660,-6.274334071741674,5,rainy,1,2,-3
20661,-6.83465528279369,5,rainy,1,2,2
20662,-7.620570402930536,5,rainy,1,1,3
20663,-10.536203985576353,5,rainy,0,0,1
20664,-6.2437613070972295,5,rainy,1,1,0
20665,-4.153336614828084,5,rainy,1,1,0
20666,-7.612724838519852,5,rainy,0,0,3
20667,-0.20148978610033197,5,rainy,1,1,1
20668,-6.158989891352545,5,rainy,1,2,-2
20669,-2.5696692707801123,5,rainy,1,2,5
20670,-5.048088388972609,5,rainy,0,0,4
20671,-6.581705725209325,5,rainy,0,0,1
20672,-3.401991770949585,5,rainy,1,2,4
20673,-7.5321617406193795,5,rainy,0,0,4
20674,-8.345883447270545,5,rainy,0,0,-2
20675,-6.152603591453404,5,rainy,0,0,5
20676,-9.983374387873313,5,rainy,1,2,-3
20677,-11.688013048715531,5,rainy,1,2,-5
20678,-7.176841527637861,5,rainy,1,2,-5
20679,-4.818638156642683,5,rainy,0,0,-2
20680,-6.867700249532232,5,rainy,0,0,-5
20681,-9.09334111593152,5,rainy,0,0,-5
20682,-9.967156735117788,5,rainy,1,2,-5
20683,-4.008526905357863,5,rainy,1,2,-2
20684,-10.541980553894257,5,rainy,1,2,-5
20685,-4.3960449213346315,5,rainy,0,1,-5
20686,-9.722673573341805,5,rainy,1,2,-5
20687,-8.268020859042437,5,rainy,0,1,0
20688,-4.887794811818871,5,rainy,0,0,2
20689,-2.6825301937903996,5,rainy,1,2,-2
20690,-3.2875241360693614,5,rainy,1,2,-3
20691,-8.257964695765256,5,rainy,0,0,3
20692,-3.2445292283743488,5,rainy,0,0,3
20693,-2.0657833510867754,5,rainy,1,1,4
20694,2.8958829655956437,5,rainy,1,2,1
20695,0.3527811290496061,5,rainy,1,2,0
20696,-7.901584900422489,5,rainy,1,1,-5
20697,-8.042988367101454,5,rainy,1,2,2
20698,-11.201772891573796,5,rainy,0,1,2
20699,-12.055224931437055,5,rainy,0,0,-1
20700,-5.429209852784519,5,rainy,0,1,3
20701,-5.249483819465538,5,rainy,0,0,3
20702,-11.569561916164066,5,rainy,0,1,-5
20703,-9.375752052563504,5,rainy,0,1,-1
20704,-10.407194316141286,5,rainy,0,1,-5
20705,-7.559408260059308,5,rainy,0,0,4
20706,-12.200448756872463,5,rainy,0,1,-3
20707,-3.323769334789324,5,rainy,1,1,-2
20708,-6.36079232631994,5,rainy,0,0,0
20709,-9.761582310072129,5,rainy,1,2,-5
20710,-6.946372049110792,5,rainy,1,2,3
20711,-5.879644533669307,5,rainy,0,1,0
20712,-7.530545133948753,5,rainy,1,1,4
20713,-7.4684580721546805,5,rainy,0,1,3
20714,-0.7843938411918158,5,rainy,1,2,3
20715,-8.920077567144528,5,rainy,0,0,-5
20716,-9.94488848977862,5,rainy,1,1,-3
20717,-6.668717592429669,5,rainy,0,0,-1
20718,-8.899429817719104,5,rainy,0,0,1
20719,-1.0340754868169464,5,rainy,1,1,2
20720,-4.672983614719862,5,rainy,1,1,5
20721,-7.0462506258782,5,rainy,1,2,0
20722,-9.944587889454182,5,rainy,0,0,-4
20723,-4.165163107486886,5,rainy,1,2,4
20724,-4.926452353225628,5,rainy,1,1,3
20725,-8.965879196271487,5,rainy,0,0,-1
20726,-1.742542058243213,5,rainy,1,2,1
20727,-5.9598601080120375,5,rainy,0,1,-4
20728,-4.452490486720779,5,rainy,1,1,5
20729,-7.325255468914307,5,rainy,2,2,2
20730,-7.323019652197406,5,rainy,0,1,-5
20731,-9.48408138367157,5,rainy,1,2,-4
20732,-1.8347797870005647,5,rainy,1,2,-5
20733,-7.5454235544648025,5,rainy,1,2,-1
20734,-2.6659828065301143,5,rainy,1,1,-2
20735,-2.164651635646843,5,rainy,1,2,2
20736,-5.53138373131274,5,rainy,1,2,-2
20737,-10.206432957656506,5,rainy,0,1,-3
20738,-12.356961791822457,5,rainy,1,1,1
20739,-3.6232493586339505,5,rainy,1,2,0
20740,-5.4219313520378885,5,rainy,1,2,-3
20741,-6.8961028529885615,5,rainy,0,1,0
20742,-7.756182075999472,5,rainy,0,0,-5
20743,-10.53289975507169,5,rainy,2,2,3
20744,-7.4028352732448965,5,rainy,1,2,-3
20745,-3.616549055645938,5,rainy,0,1,5
20746,-9.288545451206822,5,rainy,1,2,0
20747,-5.534260585351985,5,rainy,1,1,2
20748,-7.7243523323684835,5,rainy,0,0,-1
20749,-4.972817404395478,5,rainy,0,1,-3
20750,-4.457682857060073,5,rainy,1,2,4
20751,-7.029319539761731,5,rainy,1,1,-3
20752,-8.058435627976383,5,rainy,1,2,-4
20753,-6.53858026722717,5,rainy,0,0,-2
20754,-7.514759636554185,5,rainy,0,0,1
20755,-6.287966620196354,5,rainy,0,1,2
20756,-8.169644441943788,5,rainy,1,2,-1
20757,-13.349642855991023,5,rainy,1,1,-4
20758,-5.29016302857951,5,rainy,0,0,4
20759,-4.12805193897604,5,rainy,0,0,1
20760,-7.344865252051068,5,rainy,1,2,-1
20761,-5.709009223574026,5,rainy,1,2,0
20762,-4.806935108828244,5,rainy,1,2,-3
20763,-8.833118137658662,5,rainy,1,1,4
20764,-9.082485281700237,5,rainy,1,2,-2
20765,-3.215955904039292,5,rainy,1,2,3
20766,-8.074041856912896,5,rainy,1,2,-4
20767,-7.978974041507045,5,rainy,0,0,-3
20768,-4.246479698929492,5,rainy,0,0,1
20769,-12.151899941561997,5,rainy,0,0,-1
20770,-4.804052178816651,5,rainy,1,2,0
20771,-7.605263048529223,5,rainy,0,1,-1
20772,-10.62828904602907,5,rainy,1,2,5
20773,-7.620797735222717,5,rainy,1,2,-1
20774,-3.1207726638054205,5,rainy,0,1,5
20775,-7.452651500212687,5,rainy,0,0,5
20776,-9.459896691252936,5,rainy,1,2,5
20777,-9.182544377773562,5,rainy,1,2,3
20778,-11.368650562600827,5,rainy,0,0,-5
20779,-2.383816536949246,5,rainy,1,2,4
20780,-4.319220560221319,5,rainy,0,1,1
20781,-4.480818948642679,5,rainy,1,2,0
20782,-5.157621679041409,5,rainy,0,1,0
20783,-8.719159141257808,5,rainy,0,1,-3
20784,-4.650831249623859,5,rainy,1,2,1
20785,-8.434423057980208,5,rainy,0,0,-3
20786,-6.043568870716706,5,rainy,0,0,4
20787,-3.2968480438559773,5,rainy,0,0,5
20788,-8.302063174917631,5,rainy,1,2,-5
20789,-12.097089480758395,5,rainy,0,1,-4
20790,-15.571162314283429,5,rainy,0,0,-3
20791,-7.18335219367541,5,rainy,1,2,-2
20792,-8.05495753915047,5,rainy,1,1,-3
20793,-12.067087342469112,5,rainy,1,2,5
20794,-8.448236623545382,5,rainy,1,2,-4
20795,-5.848049380334935,5,rainy,0,0,-3
20796,-6.860618848341497,5,rainy,1,1,1
20797,-9.875535440978814,5,rainy,0,0,-1
20798,-11.667206738907932,5,rainy,1,2,-4
20799,-5.828980911434124,5,rainy,1,2,-1
20800,-11.110594491360281,5,rainy,0,0,0
20801,-9.565640711620146,5,rainy,0,0,2
20802,-9.850024468546845,5,rainy,0,0,-2
20803,-4.018821388178949,5,rainy,1,1,3
20804,-8.082929121852807,5,rainy,0,0,-3
20805,-5.311602441574348,5,rainy,1,2,0
20806,-9.318292560456554,5,rainy,1,2,-5
20807,-7.8492228876679535,5,rainy,0,1,0
20808,-8.915714925861732,5,rainy,0,1,-4
20809,-5.715334297750797,5,rainy,1,1,3
20810,-4.5820714827009645,5,rainy,0,0,0
20811,-9.223415370484334,5,rainy,0,1,-4
20812,-4.917716577089545,5,rainy,0,0,-1
20813,-3.0670572844394464,5,rainy,0,1,1
20814,-7.813946342732827,5,rainy,0,0,-2
20815,-9.760436513728969,5,rainy,1,2,3
20816,-0.847404359715608,5,rainy,1,2,-1
20817,-7.102367142990373,5,rainy,0,1,5
20818,-6.861445453553931,5,rainy,0,0,-4
20819,-9.721549211887567,5,rainy,0,0,2
20820,-3.0186037427131054,5,rainy,1,1,3
20821,-4.963349665147833,5,rainy,1,1,1
20822,-12.770499475973848,5,rainy,1,2,-5
20823,-7.226870453374653,5,rainy,0,1,-2
20824,-7.1102176985272365,5,rainy,1,1,-5
20825,-7.547124448186401,5,rainy,1,1,-2
20826,-9.645742153340898,5,rainy,0,1,-4
20827,-5.6676724385609605,5,rainy,0,1,-1
20828,-2.1691937531579857,5,rainy,0,0,4
20829,-9.507555663928194,5,rainy,1,2,4
20830,-6.230738671340413,5,rainy,1,1,1
20831,-5.379572208649341,5,rainy,0,0,-4
20832,-5.335132485693913,5,rainy,1,1,-1
20833,-10.047631699534573,5,rainy,0,0,-5
20834,-1.3207166294357897,5,rainy,1,2,-3
20835,-4.159322799341045,5,rainy,1,2,-5
20836,-8.921546399803544,5,rainy,0,0,-5
20837,-9.218136280402963,5,rainy,2,2,1
20838,-10.477724277872277,5,rainy,0,0,-4
20839,-8.062382531399146,5,rainy,1,1,0
20840,-6.013458806955862,5,rainy,1,2,1
20841,-5.345912935805833,5,rainy,1,2,3
20842,-0.027231646791392117,5,rainy,1,1,3
20843,-2.0482469912662538,5,rainy,1,1,5
20844,-8.312098152110021,5,rainy,0,1,-3
20845,-5.779915827734922,5,rainy,1,1,2
20846,-3.920630452207484,5,rainy,0,0,4
20847,-9.218813150717413,5,rainy,0,0,0
20848,-2.4473098897833605,5,rainy,0,0,1
20849,-1.964016143422034,5,rainy,1,2,-5
20850,-3.7324415675468794,5,rainy,1,1,5
20851,-1.947112124138384,5,rainy,0,1,0
20852,-6.647880732104321,5,rainy,0,1,-1
20853,-8.75565763180391,5,rainy,0,1,-4
20854,-1.2920310498908316,5,rainy,0,0,4
20855,-8.095762398092504,5,rainy,0,0,-4
20856,-5.108239635542331,5,rainy,1,2,-1
20857,1.7108437472058855,5,rainy,1,1,3
20858,-9.563781983103143,5,rainy,0,0,-3
20859,-5.480156737254908,5,rainy,0,1,2
20860,-6.082837166650232,5,rainy,0,0,3
20861,-4.735593517758047,5,rainy,1,2,0
20862,-9.134516874252023,5,rainy,0,1,2
20863,-8.003165374742242,5,rainy,0,0,-1
20864,-9.032245977549836,5,rainy,0,0,0
20865,-1.8517583608117387,5,rainy,1,1,5
20866,-6.585410964317921,5,rainy,0,1,5
20867,-8.179390185577532,5,rainy,1,1,-3
20868,-5.210487339843062,5,rainy,0,0,1
20869,-9.277985940272599,5,rainy,1,2,2
20870,-1.7710258462318311,5,rainy,1,2,0
20871,-7.393515302006606,5,rainy,1,2,-3
20872,-4.167976930982881,5,rainy,0,0,1
20873,-8.331849202656965,5,rainy,0,0,-4
20874,-8.187437813839637,5,rainy,0,1,-5
20875,-8.810142500275568,5,rainy,1,2,-4
20876,-11.139049050689774,5,rainy,1,2,5
20877,-9.387580159582939,5,rainy,1,1,-2
20878,-5.078280623231835,5,rainy,0,0,2
20879,-11.25559997700043,5,rainy,0,1,-5
20880,-5.403261238709044,5,rainy,1,2,-4
20881,-8.589613902357774,5,rainy,1,2,-3
20882,0.2613158143705596,5,rainy,0,1,5
20883,-7.889119129451411,5,rainy,0,0,-4
20884,-7.315654209516014,5,rainy,1,2,-1
20885,-10.134089016422248,5,rainy,0,0,-2
20886,-5.7444516460107,5,rainy,0,0,-4
20887,-9.269603161909222,5,rainy,1,2,-5
20888,-2.263038563666238,5,rainy,0,0,3
20889,-1.8240064824139588,5,rainy,1,2,3
20890,-10.085922815948411,5,rainy,2,2,-5
20891,-7.781234998895764,5,rainy,1,1,-2
20892,-9.108200595177406,5,rainy,1,2,4
20893,-8.720406854658751,5,rainy,0,0,0
20894,-8.186761337354291,5,rainy,0,0,-3
20895,-5.5416456946878645,5,rainy,0,1,2
20896,-2.14332533116185,5,rainy,1,2,4
20897,-7.24161153109185,5,rainy,1,2,4
20898,-7.578166924925793,5,rainy,0,0,0
20899,-5.419597100411468,5,rainy,1,1,5
20900,-2.3989977456267138,5,rainy,1,2,4
20901,-5.149107192519378,5,rainy,0,0,3
20902,-5.043314031613976,5,rainy,0,1,3
20903,-10.084758002401449,5,rainy,0,0,-5
20904,-9.01221034786277,5,rainy,0,0,-2
20905,-6.699765646702822,5,rainy,1,2,-2
20906,-8.150216711289026,5,rainy,2,2,-1
20907,-2.8794811449748865,5,rainy,0,1,5
20908,-6.639274951836937,5,rainy,1,2,-5
20909,-6.817170326704762,5,rainy,2,2,1
20910,-7.719356709711884,5,rainy,0,0,4
20911,-5.723993473517993,5,rainy,0,1,0
20912,-11.05613772315682,5,rainy,0,1,0
20913,-4.028135873280176,5,rainy,1,2,0
20914,-13.355779179312856,5,rainy,0,0,-5
20915,-10.717976779468275,5,rainy,0,1,3
20916,-8.055476757425692,5,rainy,0,1,-4
20917,-6.705243119843889,5,rainy,1,1,1
20918,-5.44112859755122,5,rainy,0,1,4
20919,-7.156140251656589,5,rainy,0,0,1
20920,-9.596283414993158,5,rainy,0,0,-5
20921,-6.240881484037435,5,rainy,1,2,5
20922,-4.608951291062634,5,rainy,1,2,2
20923,-4.535033860356901,5,rainy,1,2,3
20924,-5.436374067544372,5,rainy,0,0,2
20925,-10.864704172728116,5,rainy,0,0,-2
20926,-5.704809147027029,5,rainy,0,0,4
20927,-4.706834848325815,5,rainy,1,2,5
20928,-4.171968872834664,5,rainy,0,0,3
20929,-9.01935776895948,5,rainy,1,2,-3
20930,-3.446463190161273,5,rainy,0,1,-4
20931,-5.051509954130969,5,rainy,0,1,5
20932,-7.979466005017494,5,rainy,1,2,-5
20933,-3.545585214334727,5,rainy,1,1,-3
20934,-7.9682806251399985,5,rainy,1,2,-5
20935,-5.347283834914372,5,rainy,1,2,3
20936,-8.44818086960063,5,rainy,0,0,1
20937,-10.280145589836811,5,rainy,0,0,2
20938,-2.139277696308919,5,rainy,0,0,4
20939,-1.176502088050455,5,rainy,1,1,-5
20940,-7.409244429882935,5,rainy,1,2,-5
20941,-6.190256571489278,5,rainy,1,1,0
20942,-9.662515838363886,5,rainy,0,0,3
20943,-2.524294194097213,5,rainy,0,0,0
20944,-7.848652183611477,5,rainy,1,2,-3
20945,-5.61166194938909,5,rainy,1,1,-5
20946,-4.717568213688241,5,rainy,0,1,2
20947,-1.4001862952730137,5,rainy,1,2,5
20948,-5.007083502194734,5,rainy,1,2,-5
20949,-7.308395500980399,5,rainy,0,0,-2
20950,-11.865740332037067,5,rainy,1,1,-4
20951,-4.0376100329540545,5,rainy,0,0,5
20952,-8.940629717611928,5,rainy,1,2,-5
20953,-9.082649658045701,5,rainy,2,2,-3
20954,-11.206527274340253,5,rainy,0,0,-2
20955,-4.02371062568694,5,rainy,1,1,-5
20956,-7.548469558743778,5,rainy,0,1,2
20957,-3.6893086935611645,5,rainy,1,2,4
20958,-10.63899202123752,5,rainy,0,0,-2
20959,-3.5177540968733263,5,rainy,0,1,-2
20960,-5.369272774100191,5,rainy,1,1,-1
20961,-6.103723332330543,5,rainy,0,0,5
20962,-7.1609579220709705,5,rainy,1,1,-3
20963,-12.74068789124196,5,rainy,0,1,-3
20964,-3.510123250288445,5,rainy,1,2,3
20965,-6.159221574119178,5,rainy,0,1,-5
20966,-5.4184971698619995,5,rainy,0,0,3
20967,-6.952011939818462,5,rainy,0,1,-2
20968,-7.381290362259776,5,rainy,0,0,-4
20969,-8.403226961288565,5,rainy,0,0,5
20970,-5.739944961353718,5,rainy,1,2,-2
20971,-11.236651578989685,5,rainy,0,0,-1
20972,-5.619619496581625,5,rainy,0,0,3
20973,-2.338101307417677,5,rainy,0,0,2
20974,-3.2781954701836193,5,rainy,1,2,1
20975,-7.609197201547618,5,rainy,1,2,3
20976,-1.741189642897735,5,rainy,1,1,2
20977,-9.158718305594657,5,rainy,1,2,4
20978,-8.200811189012592,5,rainy,0,0,5
20979,-5.780960639693301,5,rainy,0,1,5
20980,-9.41546078155616,5,rainy,0,1,1
20981,-8.856167395052953,5,rainy,0,0,1
20982,-7.780436799551695,5,rainy,1,2,-1
20983,-8.881111939140665,5,rainy,1,2,0
20984,-5.796579421320375,5,rainy,0,1,1
20985,-3.868522646488902,5,rainy,1,2,-1
20986,-8.001112515764149,5,rainy,0,1,-5
20987,-12.414772408430638,5,rainy,2,2,-1
20988,-4.837233522698115,5,rainy,0,0,2
20989,-4.671515120940413,5,rainy,1,1,3
20990,-5.765895501500212,5,rainy,0,0,4
20991,-8.928181839182713,5,rainy,1,2,-2
20992,-7.568821372916267,5,rainy,0,0,5
20993,-2.712387907502262,5,rainy,1,2,1
20994,-6.989737659131267,5,rainy,0,0,0
20995,-3.732730299979674,5,rainy,1,2,4
20996,-6.729004436571425,5,rainy,1,1,1
20997,-7.052122412698819,5,rainy,1,1,-1
20998,-4.986102303034976,5,rainy,1,1,0
20999,-12.636214571731802,5,rainy,0,0,-3
21000,-3.2725279964046967,5,rainy,0,1,2
21001,-7.272593352085622,5,rainy,1,2,-5
21002,-5.472196456558846,5,rainy,1,1,-3
21003,-7.7864029564856185,5,rainy,1,2,-1
21004,-8.380241309040214,5,rainy,1,2,0
21005,-9.24302268144973,5,rainy,1,2,-2
21006,-9.20118932201336,5,rainy,0,1,-2
21007,-9.899335006864776,5,rainy,0,1,-4
21008,-2.880795095859144,5,rainy,0,0,1
21009,-9.918981851940545,5,rainy,1,2,2
21010,-5.2841751407260835,5,rainy,1,1,-2
21011,-5.012376217758893,5,rainy,0,0,-5
21012,-11.628484211672449,5,rainy,0,0,-1
21013,-10.994048388977106,5,rainy,1,2,2
21014,-10.469320888510989,5,rainy,0,0,-5
21015,-5.579546183347247,5,rainy,0,1,4
21016,-7.167894453982523,5,rainy,1,2,-5
21017,-6.492667048962072,5,rainy,0,0,2
21018,-7.105920315089152,5,rainy,0,0,-1
21019,-0.348585533333594,5,rainy,1,1,-5
21020,-1.236145901287087,5,rainy,0,1,0
21021,-2.2578725211621586,5,rainy,0,1,-1
21022,-4.379716091794399,5,rainy,0,0,2
21023,-7.364231693759044,5,rainy,0,0,-3
21024,-9.017450277939473,5,rainy,1,1,-1
21025,-7.535787539501321,5,rainy,1,2,4
21026,-5.895010906455408,5,rainy,0,0,1
21027,-9.638247633765967,5,rainy,0,0,2
21028,-6.15519301985915,5,rainy,0,0,5
21029,-4.525649487105471,5,rainy,1,1,4
21030,-8.315982691630444,5,rainy,0,1,0
21031,-4.727160637879987,5,rainy,1,2,5
21032,-10.04332972217308,5,rainy,0,0,-5
21033,-8.939870641928257,5,rainy,1,1,1
21034,-3.83324069607381,5,rainy,0,0,3
21035,-8.322397680100607,5,rainy,2,2,-5
21036,-5.045799786863183,5,rainy,1,1,0
21037,-2.3889504386531217,5,rainy,1,1,2
21038,-4.63018182121193,5,rainy,1,2,-4
21039,-9.521310010351277,5,rainy,1,1,-2
21040,-9.403787673984654,5,rainy,1,1,-2
21041,-3.923900087609763,5,rainy,1,2,-1
21042,-7.526144786307367,5,rainy,0,0,-5
21043,-11.143069951579806,5,rainy,0,0,-2
21044,-5.445780444271076,5,rainy,1,2,5
21045,-7.862752058824505,5,rainy,0,1,2
21046,-7.105766573554858,5,rainy,0,1,3
21047,-0.8109375258204068,5,rainy,0,1,5
21048,-6.256001730433184,5,rainy,1,2,-4
21049,-11.824201642160261,5,rainy,1,2,-4
21050,0.6558322647465988,5,rainy,1,2,3
21051,-8.272100494041545,5,rainy,0,0,-5
21052,-3.2163554508992407,5,rainy,1,2,-2
21053,-3.3135069785249773,5,rainy,0,0,4
21054,-3.495481523826225,5,rainy,1,2,2
21055,-4.248659541431383,5,rainy,0,0,-1
21056,-2.9139614125662794,5,rainy,1,2,5
21057,-5.784879872945213,5,rainy,0,0,1
21058,-2.166925301200284,5,rainy,1,1,1
21059,-8.252426549125593,5,rainy,0,0,-5
21060,-5.371142783200981,5,rainy,0,0,5
21061,-4.984087810728301,5,rainy,0,0,3
21062,-9.320835715794516,5,rainy,0,1,-4
21063,-10.59679808096459,5,rainy,0,1,2
21064,-6.129817015372252,5,rainy,0,1,-3
21065,-1.8683617592847221,5,rainy,1,2,0
21066,-6.579509387867287,5,rainy,1,2,0
21067,-3.5542790356317875,5,rainy,0,1,1
21068,-0.8610082572586066,5,rainy,1,2,2
21069,-10.243743416716173,5,rainy,1,2,-3
21070,-6.397213606270877,5,rainy,1,2,3
21071,-9.532384254333246,5,rainy,1,2,-4
21072,-2.729089570560207,5,rainy,1,1,5
21073,-9.630156922234194,5,rainy,0,0,5
21074,-5.838267031767842,5,rainy,0,0,1
21075,-5.3827432161899,5,rainy,1,2,1
21076,-7.745644727441259,5,rainy,0,1,-2
21077,-7.743951257410488,5,rainy,0,1,-3
21078,-9.545686932938072,5,rainy,0,0,-5
21079,-6.134338754446153,5,rainy,0,1,-3
21080,-6.329331884763667,5,rainy,0,0,2
21081,-5.928945424930124,5,rainy,0,0,2
21082,-8.817336859681852,5,rainy,0,0,-1
21083,-5.444234495986136,5,rainy,1,2,4
21084,-10.417245356469687,5,rainy,0,0,-5
21085,-7.002812970223406,5,rainy,1,2,-3
21086,-2.299498720853599,5,rainy,0,1,1
21087,-5.2405738510194935,5,rainy,0,1,-2
21088,-7.710359636403041,5,rainy,2,2,4
21089,-2.7963081175069755,5,rainy,0,1,5
21090,-10.095062169128818,5,rainy,1,2,-5
21091,-6.885230785124449,5,rainy,1,2,-2
21092,-7.174762774999237,5,rainy,0,1,4
21093,-2.1371126515963823,5,rainy,0,0,1
21094,-4.076634174326562,5,rainy,1,1,1
21095,-8.62876263667022,5,rainy,0,0,4
21096,-6.244370961852977,5,rainy,1,2,3
21097,-4.133754404839187,5,rainy,1,2,4
21098,-4.774675248909689,5,rainy,0,0,-5
21099,-4.525603314208733,5,rainy,1,1,5
21100,-7.299754490158623,5,rainy,1,1,0
21101,-3.644251361796661,5,rainy,1,1,3
21102,-6.836252187741545,5,rainy,1,1,1
21103,-6.082660703522107,5,rainy,0,1,3
21104,-5.186775596763756,5,rainy,0,1,1
21105,-2.6444159381062553,5,rainy,1,1,3
21106,-5.136834814325898,5,rainy,0,0,4
21107,-7.468844934012605,5,rainy,0,1,5
21108,-10.543634472636207,5,rainy,0,0,1
21109,-7.725192299252046,5,rainy,0,1,-1
21110,-7.519280638053589,5,rainy,1,2,-3
21111,-8.141741356399804,5,rainy,1,1,3
21112,-1.776322756409218,5,rainy,1,1,-2
21113,-2.7050158204598636,5,rainy,0,1,2
21114,-10.503878909785644,5,rainy,1,1,-3
21115,-7.087516355797409,5,rainy,1,2,-2
21116,-3.780728351496867,5,rainy,1,2,4
21117,-6.625325480048355,5,rainy,1,2,1
21118,-8.96736480584461,5,rainy,0,0,-3
21119,-8.647469247442205,5,rainy,0,1,3
21120,-9.052744151948263,5,rainy,0,0,-5
21121,-4.137177291521937,5,rainy,1,2,2
21122,-7.142959625544723,5,rainy,1,2,-1
21123,-8.559569704544781,5,rainy,1,2,2
21124,-6.88282403559103,5,rainy,1,2,3
21125,-8.353665739171305,5,rainy,1,2,-2
21126,-11.768632789546638,5,rainy,0,0,-2
21127,-7.142617861338932,5,rainy,1,2,-5
21128,-11.741985312731657,5,rainy,2,2,-2
21129,-5.452457871359914,5,rainy,1,2,2
21130,-6.070525711245829,5,rainy,0,0,0
21131,-2.250230026547734,5,rainy,0,0,4
21132,-10.93825169255988,5,rainy,1,2,-4
21133,-2.9617473486206123,5,rainy,0,0,-4
21134,-9.4888363317803,5,rainy,1,1,1
21135,-7.2876028340436765,5,rainy,2,2,-4
21136,-2.4764604076975973,5,rainy,0,1,5
21137,-5.450286556625419,5,rainy,1,2,3
21138,-7.624869274014779,5,rainy,2,2,0
21139,-7.532887493040298,5,rainy,0,1,-2
21140,-5.031008176657453,5,rainy,1,1,1
21141,-1.6625492724271385,5,rainy,1,2,4
21142,-4.768994522627551,5,rainy,1,2,5
21143,-9.960634743020858,5,rainy,0,0,-4
21144,-9.704883590582757,5,rainy,1,1,-1
21145,-4.644029184982756,5,rainy,1,2,-5
21146,-5.6061218839850415,5,rainy,1,2,2
21147,-8.665774241980339,5,rainy,1,1,-5
21148,-0.9942411112607372,5,rainy,0,0,5
21149,-3.8105074497995775,5,rainy,0,0,3
21150,-4.1656716836558445,5,rainy,0,0,-2
